DatContrato;Ano;Mes;Contrato;CPF;NomCliente;VlrLiberado;VlrTAC;VlrFinanciado;VlrIOC;Seguro;CodProduto;Produto;TipoProduto;Loja;RazaoSocial;CNPJ_Loja;Filial;NomeFantasia;CNPJ_Filial;TaxaOperacao;Tabela;Plano;VlrParcela;PriVencimento
03/02/20;2020;2;cont115;99911122314;Nome Cliente 115;1007,87;0;1031,98;24,11;0;9909;Prod Nome;Tipo 141;1119;Nome Loja;1,99333E+13;123;Loja ABC 115;1,99333E+13;0,0659818;240;12;130,3;17/03/20
03/02/20;2020;2;cont116;99911122315;Nome Cliente 116;449,86;0;460,53;10,67;0;9909;Prod Nome;Tipo 142;1119;Nome Loja;1,99333E+13;123;Loja ABC 116;1,99333E+13;0,063666;240;12;57,24;15/03/20
03/02/20;2020;2;cont117;99911122316;Nome Cliente 117;1573,97;0;1680,94;37,97;69;9909;Prod Nome;Tipo 143;1119;Nome Loja;1,99333E+13;123;Loja ABC 117;1,99333E+13;0,0560421;240;12;198,74;10/03/20
03/02/20;2020;2;cont118;99911122317;Nome Cliente 118;611,3;0;619,54;8,24;0;9909;Prod Nome;Tipo 144;1119;Nome Loja;1,99333E+13;123;Loja ABC 118;1,99333E+13;0,0632483;240;6;127,9;05/03/20
03/02/20;2020;2;cont119;99911122318;Nome Cliente 119;478,18;0;489,03;10,85;0;9909;Prod Nome;Tipo 145;1119;Nome Loja;1,99333E+13;123;Loja ABC 119;1,99333E+13;0,064878;240;12;59,9;01/03/20
03/02/20;2020;2;cont120;99911122319;Nome Cliente 120;1165,64;0;1192,58;26,94;0;9909;Prod Nome;Tipo 146;1119;Nome Loja;1,99333E+13;123;Loja ABC 120;1,99333E+13;0,0560459;240;12;141;10/03/20
03/02/20;2020;2;cont121;99911122320;Nome Cliente 121;143,45;0;144,83;1,38;0;9909;Prod Nome;Tipo 147;1119;Nome Loja;1,99333E+13;123;Loja ABC 121;1,99333E+13;0,0610738;240;3;55;10/03/20
03/02/20;2020;2;cont122;99911122321;Nome Cliente 122;674,82;0;689,92;15,1;0;9909;Prod Nome;Tipo 148;1119;Nome Loja;1,99333E+13;123;Loja ABC 122;1,99333E+13;0,0548857;240;12;80;01/03/20
03/02/20;2020;2;cont123;99911122322;Nome Cliente 123;1437,28;0;1470,37;33,09;0;9909;Prod Nome;Tipo 149;1119;Nome Loja;1,99333E+13;123;Loja ABC 123;1,99333E+13;0,0388969;240;12;159;15/03/20
03/02/20;2020;2;cont124;99911122323;Nome Cliente 124;1661,65;0;1700,05;38,4;0;9909;Prod Nome;Tipo 150;1119;Nome Loja;1,99333E+13;123;Loja ABC 124;1,99333E+13;0,056042;240;12;201;10/03/20
03/02/20;2020;2;cont125;99911122324;Nome Cliente 125;538,55;0;545,24;6,69;0;9909;Prod Nome;Tipo 151;1119;Nome Loja;1,99333E+13;123;Loja ABC 125;1,99333E+13;0,0551932;240;5;129,42;10/03/20
03/02/20;2020;2;cont126;99911122325;Nome Cliente 126;431,49;0;440,29;8,8;0;9909;Prod Nome;Tipo 152;1119;Nome Loja;1,99333E+13;123;Loja ABC 126;1,99333E+13;0,056168;240;10;60;15/03/20
03/02/20;2020;2;cont127;99911122326;Nome Cliente 127;1299,34;0;1328,46;29,12;0;9909;Prod Nome;Tipo 153;1119;Nome Loja;1,99333E+13;123;Loja ABC 127;1,99333E+13;0,0558854;240;12;154,9;01/03/20
03/02/20;2020;2;cont128;99911122327;Nome Cliente 128;169,1;0;173,19;4,09;0;9909;Prod Nome;Tipo 154;1119;Nome Loja;1,99333E+13;123;Loja ABC 128;1,99333E+13;0,0662392;240;12;22;20/03/20
03/02/20;2020;2;cont129;99911122328;Nome Cliente 129;2216,15;0;2267,95;51,8;0;9909;Prod Nome;Tipo 155;1119;Nome Loja;1,99333E+13;123;Loja ABC 129;1,99333E+13;0,06546;240;12;282,32;10/03/20
04/02/20;2020;2;cont130;99911122329;Nome Cliente 130;1755,32;0;1801,95;46,63;0;9909;Prod Nome;Tipo 156;1119;Nome Loja;1,99333E+13;123;Loja ABC 130;1,99333E+13;0,0581105;240;15;185,65;10/03/20
03/02/20;2020;2;cont131;99911122330;Nome Cliente 131;1962,52;0;1995,82;33,3;0;9909;Prod Nome;Tipo 157;1119;Nome Loja;1,99333E+13;123;Loja ABC 131;1,99333E+13;0,0657099;240;8;333;10/03/20
03/02/20;2020;2;cont132;99911122331;Nome Cliente 132;321,13;0;325,06;3,93;0;9909;Prod Nome;Tipo 158;1119;Nome Loja;1,99333E+13;123;Loja ABC 132;1,99333E+13;0,0656598;240;5;79;07/03/20
03/02/20;2020;2;cont133;99911122332;Nome Cliente 133;423,83;0;428,87;5,04;0;9909;Prod Nome;Tipo 159;1119;Nome Loja;1,99333E+13;123;Loja ABC 133;1,99333E+13;0,06191;240;4;128;20/03/20
03/02/20;2020;2;cont134;99911122333;Nome Cliente 134;487,16;0;493,43;6,27;0;9909;Prod Nome;Tipo 160;1119;Nome Loja;1,99333E+13;123;Loja ABC 134;1,99333E+13;0,0611023;240;5;120;15/03/20
03/02/20;2020;2;cont135;99911122334;Nome Cliente 135;915,68;0;928,38;12,7;0;9909;Prod Nome;Tipo 161;1119;Nome Loja;1,99333E+13;123;Loja ABC 135;1,99333E+13;0,0562176;240;6;189;10/03/20
03/02/20;2020;2;cont136;99911122335;Nome Cliente 136;1769,47;0;1818,85;49,38;0;9909;Prod Nome;Tipo 162;1119;Nome Loja;1,99333E+13;123;Loja ABC 136;1,99333E+13;0,0646181;240;16;189,7;15/03/20
03/02/20;2020;2;cont137;99911122336;Nome Cliente 137;1339,24;0;1370,18;30,94;0;9909;Prod Nome;Tipo 163;1119;Nome Loja;1,99333E+13;123;Loja ABC 137;1,99333E+13;0,0560495;240;12;162;10/03/20
03/02/20;2020;2;cont138;99911122337;Nome Cliente 138;387,89;0;396,84;8,95;0;9909;Prod Nome;Tipo 164;1119;Nome Loja;1,99333E+13;123;Loja ABC 138;1,99333E+13;0,0651523;240;12;49;06/03/20
03/02/20;2020;2;cont139;99911122338;Nome Cliente 139;478,9;0;485,38;6,48;0;9909;Prod Nome;Tipo 165;1119;Nome Loja;1,99333E+13;123;Loja ABC 139;1,99333E+13;0,0568442;240;5;118,21;23/03/20
03/02/20;2020;2;cont140;99911122339;Nome Cliente 140;3760,05;0;3847,94;87,89;0;9909;Prod Nome;Tipo 166;1119;Nome Loja;1,99333E+13;123;Loja ABC 140;1,99333E+13;0,0654607;240;12;479;10/03/20
03/02/20;2020;2;cont141;99911122340;Nome Cliente 141;1425,18;0;1456,41;31,23;0;9909;Prod Nome;Tipo 167;1119;Nome Loja;1,99333E+13;123;Loja ABC 141;1,99333E+13;0,039796;240;12;155;01/03/20
03/02/20;2020;2;cont142;99911122341;Nome Cliente 142;649,51;0;664,04;14,53;0;9909;Prod Nome;Tipo 168;1119;Nome Loja;1,99333E+13;123;Loja ABC 142;1,99333E+13;0,0548878;240;12;77;01/03/20
03/02/20;2020;2;cont143;99911122342;Nome Cliente 143;1272,93;0;1301,72;28,79;0;9909;Prod Nome;Tipo 169;1119;Nome Loja;1,99333E+13;123;Loja ABC 143;1,99333E+13;0,0392398;240;12;139,9;10/03/20
03/02/20;2020;2;cont144;99911122343;Nome Cliente 144;265,89;0;268,12;2,23;0;9909;Prod Nome;Tipo 170;1119;Nome Loja;1,99333E+13;123;Loja ABC 144;1,99333E+13;0,0636262;240;3;100;25/02/20
03/02/20;2020;2;cont145;99911122344;Nome Cliente 145;1389,01;0;1421,11;32,1;0;9909;Prod Nome;Tipo 171;1119;Nome Loja;1,99333E+13;123;Loja ABC 145;1,99333E+13;0,0560452;240;12;168,02;10/03/20
03/02/20;2020;2;cont146;99911122345;Nome Cliente 146;1398,74;0;1432,5;33,76;0;9909;Prod Nome;Tipo 172;1119;Nome Loja;1,99333E+13;123;Loja ABC 146;1,99333E+13;0,0379546;240;12;157,6;29/03/20
03/02/20;2020;2;cont147;99911122346;Nome Cliente 147;201,31;0;203,25;1,94;0;9909;Prod Nome;Tipo 173;1119;Nome Loja;1,99333E+13;123;Loja ABC 147;1,99333E+13;0,066755;240;3;78;10/03/20
03/02/20;2020;2;cont148;99911122347;Nome Cliente 148;1697,84;0;1741,47;43,63;0;9909;Prod Nome;Tipo 174;1119;Nome Loja;1,99333E+13;123;Loja ABC 148;1,99333E+13;0,0677906;240;12;230,87;10/04/20
03/02/20;2020;2;cont149;99911122348;Nome Cliente 149;1871,99;0;1916,48;44,49;0;9909;Prod Nome;Tipo 175;1119;Nome Loja;1,99333E+13;123;Loja ABC 149;1,99333E+13;0,0658344;240;12;241;15/03/20
03/02/20;2020;2;cont150;99911122349;Nome Cliente 150;1168,56;0;1198,59;30,03;0;9909;Prod Nome;Tipo 176;1119;Nome Loja;1,99333E+13;123;Loja ABC 150;1,99333E+13;0,067787;240;12;158,9;10/04/20
03/02/20;2020;2;cont151;99911122350;Nome Cliente 151;3348,66;0;3442,1;93,44;0;9909;Prod Nome;Tipo 177;1119;Nome Loja;1,99333E+13;123;Loja ABC 151;1,99333E+13;0,0646195;240;16;359;15/03/20
03/02/20;2020;2;cont152;99911122351;Nome Cliente 152;1223,5;0;1251,77;28,27;0;9909;Prod Nome;Tipo 178;1119;Nome Loja;1,99333E+13;123;Loja ABC 152;1,99333E+13;0,0560486;240;12;148;10/03/20
03/02/20;2020;2;cont153;99911122352;Nome Cliente 153;1071,84;0;1167,2;26,36;69;9909;Prod Nome;Tipo 179;1119;Nome Loja;1,99333E+13;123;Loja ABC 153;1,99333E+13;0,0560485;240;12;138;10/03/20
03/02/20;2020;2;cont154;99911122353;Nome Cliente 154;255,16;0;278,5;5,5;17,84;9909;Prod Nome;Tipo 180;1119;Nome Loja;1,99333E+13;123;Loja ABC 154;1,99333E+13;0,0655476;240;10;39,35;10/03/20
03/02/20;2020;2;cont155;99911122354;Nome Cliente 155;1864,9;0;1909,11;44,21;0;9909;Prod Nome;Tipo 181;1119;Nome Loja;1,99333E+13;123;Loja ABC 155;1,99333E+13;0,0636805;240;12;237,29;15/03/20
03/02/20;2020;2;cont156;99911122355;Nome Cliente 156;3570,93;0;3674,66;103,73;0;9909;Prod Nome;Tipo 182;1119;Nome Loja;1,99333E+13;123;Loja ABC 156;1,99333E+13;0,0642961;240;18;355;10/03/20
03/02/20;2020;2;cont157;99911122356;Nome Cliente 157;1550,48;0;1656,85;37,37;69;9909;Prod Nome;Tipo 183;1119;Nome Loja;1,99333E+13;123;Loja ABC 157;1,99333E+13;0,0549972;240;12;194,76;10/03/20
03/02/20;2020;2;cont158;99911122357;Nome Cliente 158;1478,95;0;1513,13;34,18;0;9909;Prod Nome;Tipo 184;1119;Nome Loja;1,99333E+13;123;Loja ABC 158;1,99333E+13;0,0560461;240;12;178,9;10/03/20
03/02/20;2020;2;cont159;99911122358;Nome Cliente 159;1880,03;0;1917,89;37,86;0;9909;Prod Nome;Tipo 185;1119;Nome Loja;1,99333E+13;123;Loja ABC 159;1,99333E+13;0,0561193;240;10;260;12/03/20
03/02/20;2020;2;cont160;99911122359;Nome Cliente 160;1434,37;0;1452,02;17,65;0;9909;Prod Nome;Tipo 186;1119;Nome Loja;1,99333E+13;123;Loja ABC 160;1,99333E+13;0,0556142;240;6;287;22/02/20
03/02/20;2020;2;cont161;99911122360;Nome Cliente 161;429,09;0;435,06;5,97;0;9909;Prod Nome;Tipo 187;1119;Nome Loja;1,99333E+13;123;Loja ABC 161;1,99333E+13;0,0637856;240;6;90,7;10/03/20
03/02/20;2020;2;cont162;99911122361;Nome Cliente 162;1766,2;0;1807,49;41,29;0;9909;Prod Nome;Tipo 188;1119;Nome Loja;1,99333E+13;123;Loja ABC 162;1,99333E+13;0,0654584;240;12;225;10/03/20
03/02/20;2020;2;cont163;99911122362;Nome Cliente 163;1144,97;0;1171,43;26,46;0;9909;Prod Nome;Tipo 189;1119;Nome Loja;1,99333E+13;123;Loja ABC 163;1,99333E+13;0,0560436;240;12;138,5;10/03/20
03/02/20;2020;2;cont164;99911122363;Nome Cliente 164;449,24;0;452,97;3,73;0;9909;Prod Nome;Tipo 190;1119;Nome Loja;1,99333E+13;123;Loja ABC 164;1,99333E+13;0,0591434;240;2;250;10/03/20
03/02/20;2020;2;cont165;99911122364;Nome Cliente 165;1831,17;0;1878,23;47,06;0;9909;Prod Nome;Tipo 191;1119;Nome Loja;1,99333E+13;123;Loja ABC 165;1,99333E+13;0,0677937;240;12;249;10/04/20
03/02/20;2020;2;cont166;99911122365;Nome Cliente 166;448,16;0;453,39;5,23;0;9909;Prod Nome;Tipo 192;1119;Nome Loja;1,99333E+13;123;Loja ABC 166;1,99333E+13;0,05595;240;5;106,45;01/03/20
03/02/20;2020;2;cont167;99911122366;Nome Cliente 167;196,21;0;198,85;2,64;0;9909;Prod Nome;Tipo 193;1119;Nome Loja;1,99333E+13;123;Loja ABC 167;1,99333E+13;0,055035;240;6;40;05/03/20
03/02/20;2020;2;cont168;99911122367;Nome Cliente 168;1598,46;0;1704;36,54;69;9909;Prod Nome;Tipo 194;1119;Nome Loja;1,99333E+13;123;Loja ABC 168;1,99333E+13;0,0397959;240;12;181,35;01/03/20
03/02/20;2020;2;cont169;99911122368;Nome Cliente 169;165,93;0;170,06;4,13;0;9909;Prod Nome;Tipo 195;1119;Nome Loja;1,99333E+13;123;Loja ABC 169;1,99333E+13;0,0668246;240;12;22;29/03/20
03/02/20;2020;2;cont170;99911122369;Nome Cliente 170;813,35;0;832,04;18,69;0;9909;Prod Nome;Tipo 196;1119;Nome Loja;1,99333E+13;123;Loja ABC 170;1,99333E+13;0,0650878;240;12;102,53;05/03/20
03/02/20;2020;2;cont171;99911122370;Nome Cliente 171;344,57;0;351,44;6,87;0;9909;Prod Nome;Tipo 197;1119;Nome Loja;1,99333E+13;123;Loja ABC 171;1,99333E+13;0,053949;240;10;47;10/03/20
03/02/20;2020;2;cont172;99911122371;Nome Cliente 172;1685,18;0;1725,15;39,97;0;9909;Prod Nome;Tipo 198;1119;Nome Loja;1,99333E+13;123;Loja ABC 172;1,99333E+13;0,0495344;240;12;199,9;20/03/20
03/02/20;2020;2;cont173;99911122372;Nome Cliente 173;842,4;0;861,86;19,46;0;9909;Prod Nome;Tipo 199;1119;Nome Loja;1,99333E+13;123;Loja ABC 173;1,99333E+13;0,0560399;240;12;101,9;10/03/20
03/02/20;2020;2;cont174;99911122373;Nome Cliente 174;337,96;0;341,83;3,87;0;9909;Prod Nome;Tipo 200;1119;Nome Loja;1,99333E+13;123;Loja ABC 174;1,99333E+13;0,0554347;240;4;99,71;15/03/20
03/02/20;2020;2;cont175;99911122374;Nome Cliente 175;933,34;0;955,16;21,82;0;9909;Prod Nome;Tipo 201;1119;Nome Loja;1,99333E+13;123;Loja ABC 175;1,99333E+13;0,0654545;240;12;118,9;10/03/20
03/02/20;2020;2;cont176;99911122375;Nome Cliente 176;1962,45;0;2008,32;45,87;0;9909;Prod Nome;Tipo 202;1119;Nome Loja;1,99333E+13;123;Loja ABC 176;1,99333E+13;0,0654611;240;12;250;10/03/20
03/02/20;2020;2;cont177;99911122376;Nome Cliente 177;1286,96;0;1320,03;33,07;0;9909;Prod Nome;Tipo 203;1119;Nome Loja;1,99333E+13;123;Loja ABC 177;1,99333E+13;0,0677873;240;12;175;10/04/20
03/02/20;2020;2;cont178;99911122377;Nome Cliente 178;789,05;0;802,35;13,3;0;9909;Prod Nome;Tipo 204;1119;Nome Loja;1,99333E+13;123;Loja ABC 178;1,99333E+13;0,0561196;240;8;128,9;10/03/20
03/02/20;2020;2;cont179;99911122378;Nome Cliente 179;949,34;0;966,14;16,8;0;9909;Prod Nome;Tipo 205;1119;Nome Loja;1,99333E+13;123;Loja ABC 179;1,99333E+13;0,0541326;240;8;156,5;20/03/20
03/02/20;2020;2;cont180;99911122379;Nome Cliente 180;1645,37;0;1683,39;38,02;0;9909;Prod Nome;Tipo 206;1119;Nome Loja;1,99333E+13;123;Loja ABC 180;1,99333E+13;0,0560459;240;12;199,03;10/03/20
03/02/20;2020;2;cont181;99911122380;Nome Cliente 181;1214,11;0;1238,57;24,46;0;9909;Prod Nome;Tipo 207;1119;Nome Loja;1,99333E+13;123;Loja ABC 181;1,99333E+13;0,0655567;240;10;175;10/03/20
03/02/20;2020;2;cont182;99911122381;Nome Cliente 182;1012,62;0;1036,29;23,67;0;9909;Prod Nome;Tipo 208;1119;Nome Loja;1,99333E+13;123;Loja ABC 182;1,99333E+13;0,0654568;240;12;129;10/03/20
03/02/20;2020;2;cont183;99911122382;Nome Cliente 183;234,71;0;240,19;5,48;0;9909;Prod Nome;Tipo 209;1119;Nome Loja;1,99333E+13;123;Loja ABC 183;1,99333E+13;0,0654419;240;12;29,9;10/03/20
03/02/20;2020;2;cont184;99911122383;Nome Cliente 184;1011,01;0;1032,81;21,8;0;9909;Prod Nome;Tipo 210;1119;Nome Loja;1,99333E+13;123;Loja ABC 184;1,99333E+13;0,0560493;240;11;130;10/03/20
03/02/20;2020;2;cont185;99911122384;Nome Cliente 185;536,32;0;548,36;12,04;0;9909;Prod Nome;Tipo 211;1119;Nome Loja;1,99333E+13;123;Loja ABC 185;1,99333E+13;0,0647481;240;12;66,9;29/02/20
03/02/20;2020;2;cont186;99911122385;Nome Cliente 186;1483,71;0;1521,47;37,76;0;9909;Prod Nome;Tipo 212;1119;Nome Loja;1,99333E+13;123;Loja ABC 186;1,99333E+13;0,0567227;240;12;189,9;10/04/20
03/02/20;2020;2;cont187;99911122386;Nome Cliente 187;297,49;0;301,45;3,96;0;9909;Prod Nome;Tipo 213;1119;Nome Loja;1,99333E+13;123;Loja ABC 187;1,99333E+13;0,0615748;240;5;74;20/03/20
03/02/20;2020;2;cont188;99911122387;Nome Cliente 188;802,55;0;823,18;20,63;0;9909;Prod Nome;Tipo 214;1119;Nome Loja;1,99333E+13;123;Loja ABC 188;1,99333E+13;0,0677851;240;12;109,13;10/04/20
03/02/20;2020;2;cont189;99911122388;Nome Cliente 189;1818,86;0;1860,01;41,15;0;9909;Prod Nome;Tipo 215;1119;Nome Loja;1,99333E+13;123;Loja ABC 189;1,99333E+13;0,0392442;240;12;199,9;10/03/20
04/02/20;2020;2;cont190;99911122389;Nome Cliente 190;476,19;0;480,14;3,95;0;9909;Prod Nome;Tipo 216;1119;Nome Loja;1,99333E+13;123;Loja ABC 190;1,99333E+13;0,0591387;240;2;265;10/03/20
03/02/20;2020;2;cont191;99911122390;Nome Cliente 191;860,16;0;880,37;20,21;0;9909;Prod Nome;Tipo 217;1119;Nome Loja;1,99333E+13;123;Loja ABC 191;1,99333E+13;0,056145;240;12;105;15/03/20
03/02/20;2020;2;cont192;99911122391;Nome Cliente 192;278,97;0;283,38;4,41;0;9909;Prod Nome;Tipo 218;1119;Nome Loja;1,99333E+13;123;Loja ABC 192;1,99333E+13;0,071977;240;5;75;18/04/20
03/02/20;2020;2;cont193;99911122392;Nome Cliente 193;1208,38;0;1225,98;17,6;0;9909;Prod Nome;Tipo 219;1119;Nome Loja;1,99333E+13;123;Loja ABC 193;1,99333E+13;0,0539285;240;7;214,9;01/03/20
03/02/20;2020;2;cont194;99911122393;Nome Cliente 194;1498,07;0;1532,99;34,92;0;9909;Prod Nome;Tipo 220;1119;Nome Loja;1,99333E+13;123;Loja ABC 194;1,99333E+13;0,0633663;240;12;188,68;10/03/20
03/02/20;2020;2;cont195;99911122394;Nome Cliente 195;1384,81;0;1417,73;32,92;0;9909;Prod Nome;Tipo 221;1119;Nome Loja;1,99333E+13;123;Loja ABC 195;1,99333E+13;0,0658311;240;12;178,28;15/03/20
03/02/20;2020;2;cont196;99911122395;Nome Cliente 196;1491,37;0;1525,65;34,28;0;9909;Prod Nome;Tipo 222;1119;Nome Loja;1,99333E+13;123;Loja ABC 196;1,99333E+13;0,065083;240;12;188;05/03/20
03/02/20;2020;2;cont197;99911122396;Nome Cliente 197;523,89;0;530,63;6,74;0;9909;Prod Nome;Tipo 223;1119;Nome Loja;1,99333E+13;123;Loja ABC 197;1,99333E+13;0,0575869;240;4;159,9;01/04/20
03/02/20;2020;2;cont198;99911122397;Nome Cliente 198;110,85;0;111,93;1,08;0;9909;Prod Nome;Tipo 224;1119;Nome Loja;1,99333E+13;123;Loja ABC 198;1,99333E+13;0,0568338;240;2;63,2;26/03/20
03/02/20;2020;2;cont199;99911122398;Nome Cliente 199;654,61;0;669,45;14,84;0;9909;Prod Nome;Tipo 225;1119;Nome Loja;1,99333E+13;123;Loja ABC 199;1,99333E+13;0,0648799;240;12;82;01/03/20
03/02/20;2020;2;cont200;99911122399;Nome Cliente 200;510,24;0;522,16;11,92;0;9909;Prod Nome;Tipo 226;1119;Nome Loja;1,99333E+13;123;Loja ABC 200;1,99333E+13;0,0654617;240;12;65;10/03/20
03/02/20;2020;2;cont201;99911122400;Nome Cliente 201;388,2;0;419,93;4,59;27,14;9909;Prod Nome;Tipo 227;1119;Nome Loja;1,99333E+13;123;Loja ABC 201;1,99333E+13;0,0607989;240;4;123;10/03/20
03/02/20;2020;2;cont202;99911122401;Nome Cliente 202;914,34;0;935,25;20,91;0;9909;Prod Nome;Tipo 228;1119;Nome Loja;1,99333E+13;123;Loja ABC 202;1,99333E+13;0,0559825;240;12;110;07/03/20
03/02/20;2020;2;cont203;99911122402;Nome Cliente 203;151,7;0;152,96;1,26;0;9909;Prod Nome;Tipo 229;1119;Nome Loja;1,99333E+13;123;Loja ABC 203;1,99333E+13;0,0555491;240;2;84;10/03/20
03/02/20;2020;2;cont204;99911122403;Nome Cliente 204;340,09;0;343,85;3,76;0;9909;Prod Nome;Tipo 230;1119;Nome Loja;1,99333E+13;123;Loja ABC 204;1,99333E+13;0,0663543;240;4;102;10/03/20
03/02/20;2020;2;cont205;99911122404;Nome Cliente 205;217,18;0;219,57;2,39;0;9909;Prod Nome;Tipo 231;1119;Nome Loja;1,99333E+13;123;Loja ABC 205;1,99333E+13;0,0552622;240;4;63,5;10/03/20
03/02/20;2020;2;cont206;99911122405;Nome Cliente 206;2987,08;0;3055,27;68,19;0;9909;Prod Nome;Tipo 232;1119;Nome Loja;1,99333E+13;123;Loja ABC 206;1,99333E+13;0,0698758;240;12;384,41;01/03/20
03/02/20;2020;2;cont207;99911122406;Nome Cliente 207;1983,23;0;2029,06;45,83;0;9909;Prod Nome;Tipo 233;1119;Nome Loja;1,99333E+13;123;Loja ABC 207;1,99333E+13;0,0560448;240;12;239,9;10/03/20
03/02/20;2020;2;cont208;99911122407;Nome Cliente 208;1056,99;0;1070,84;13,85;0;9909;Prod Nome;Tipo 234;1119;Nome Loja;1,99333E+13;123;Loja ABC 208;1,99333E+13;0,0559418;240;6;215;01/03/20
07/02/20;2020;2;cont209;99911122408;Nome Cliente 209;143,85;0;144,94;1,09;0;9909;Prod Nome;Tipo 235;1119;Nome Loja;1,99333E+13;123;Loja ABC 209;1,99333E+13;0,0549809;240;2;78,5;06/03/20
07/02/20;2020;2;cont210;99911122409;Nome Cliente 210;829,7;0;844,57;14,87;0;9909;Prod Nome;Tipo 236;1119;Nome Loja;1,99333E+13;123;Loja ABC 210;1,99333E+13;0,0539283;240;9;121,5;10/03/20
07/02/20;2020;2;cont211;99911122410;Nome Cliente 211;637,54;0;645,2;7,66;0;9909;Prod Nome;Tipo 237;1119;Nome Loja;1,99333E+13;123;Loja ABC 211;1,99333E+13;0,0601964;240;5;154;10/03/20
07/02/20;2020;2;cont212;99911122411;Nome Cliente 212;2804,15;0;2885,01;80,86;0;9909;Prod Nome;Tipo 238;1119;Nome Loja;1,99333E+13;123;Loja ABC 212;1,99333E+13;0,0640251;240;18;275,9;10/03/20
07/02/20;2020;2;cont213;99911122412;Nome Cliente 213;1132,33;0;1228,62;27,29;69;9909;Prod Nome;Tipo 239;1119;Nome Loja;1,99333E+13;123;Loja ABC 213;1,99333E+13;0,0559376;240;12;144;10/03/20
07/02/20;2020;2;cont214;99911122413;Nome Cliente 214;1577,53;0;1608,62;31,09;0;9909;Prod Nome;Tipo 240;1119;Nome Loja;1,99333E+13;123;Loja ABC 214;1,99333E+13;0,0651274;240;10;225;10/03/20
07/02/20;2020;2;cont215;99911122414;Nome Cliente 215;795,87;0;804,05;8,18;0;9909;Prod Nome;Tipo 241;1119;Nome Loja;1,99333E+13;123;Loja ABC 215;1,99333E+13;0,0559617;240;4;229,9;06/03/20
10/02/20;2020;2;cont216;99911122415;Nome Cliente 216;428,82;0;432,09;3,27;0;9909;Prod Nome;Tipo 242;1119;Nome Loja;1,99333E+13;123;Loja ABC 216;1,99333E+13;0,057947;240;2;235;07/03/20
07/02/20;2020;2;cont217;99911122416;Nome Cliente 217;911,46;0;929,42;17,96;0;9909;Prod Nome;Tipo 243;1119;Nome Loja;1,99333E+13;123;Loja ABC 217;1,99333E+13;0,0651377;240;10;130;10/03/20
07/02/20;2020;2;cont218;99911122417;Nome Cliente 218;353,79;0;356,58;2,79;0;9909;Prod Nome;Tipo 244;1119;Nome Loja;1,99333E+13;123;Loja ABC 218;1,99333E+13;0,0583783;240;2;195;10/03/20
07/02/20;2020;2;cont219;99911122418;Nome Cliente 219;582,55;0;596,63;14,08;0;9909;Prod Nome;Tipo 245;1119;Nome Loja;1,99333E+13;123;Loja ABC 219;1,99333E+13;0,0661927;240;12;75,79;25/03/20
07/02/20;2020;2;cont220;99911122419;Nome Cliente 220;827,86;0;841,55;13,69;0;9909;Prod Nome;Tipo 246;1119;Nome Loja;1,99333E+13;123;Loja ABC 220;1,99333E+13;0,065196;240;8;139;10/03/20
07/02/20;2020;2;cont221;99911122420;Nome Cliente 221;988,93;0;1011,39;22,46;0;9909;Prod Nome;Tipo 247;1119;Nome Loja;1,99333E+13;123;Loja ABC 221;1,99333E+13;0,0559324;240;12;118,54;10/03/20
07/02/20;2020;2;cont222;99911122421;Nome Cliente 222;511,71;0;523,32;11,61;0;9909;Prod Nome;Tipo 248;1119;Nome Loja;1,99333E+13;123;Loja ABC 222;1,99333E+13;0,0648778;240;12;64,1;06/03/20
07/02/20;2020;2;cont223;99911122422;Nome Cliente 223;1205,7;0;1306,46;31,76;69;9909;Prod Nome;Tipo 249;1119;Nome Loja;1,99333E+13;123;Loja ABC 223;1,99333E+13;0,0493355;240;12;155,2;10/04/20
07/02/20;2020;2;cont224;99911122423;Nome Cliente 224;998,2;0;1020,57;22,37;0;9909;Prod Nome;Tipo 250;1119;Nome Loja;1,99333E+13;123;Loja ABC 224;1,99333E+13;0,0558859;240;12;119;06/03/20
07/02/20;2020;2;cont225;99911122424;Nome Cliente 225;152,28;0;153,91;1,63;0;9909;Prod Nome;Tipo 251;1119;Nome Loja;1,99333E+13;123;Loja ABC 225;1,99333E+13;0,0629146;240;3;59,9;28/03/20
07/02/20;2020;2;cont226;99911122425;Nome Cliente 226;3464,63;0;3543,44;78,81;0;9909;Prod Nome;Tipo 252;1119;Nome Loja;1,99333E+13;123;Loja ABC 226;1,99333E+13;0,0648667;240;12;434;07/03/20
07/02/20;2020;2;cont227;99911122426;Nome Cliente 227;771,13;0;780,16;9,03;0;9909;Prod Nome;Tipo 253;1119;Nome Loja;1,99333E+13;123;Loja ABC 227;1,99333E+13;0,0649537;240;5;187,71;06/03/20
07/02/20;2020;2;cont228;99911122427;Nome Cliente 228;613,35;0;627,22;13,87;0;9909;Prod Nome;Tipo 254;1119;Nome Loja;1,99333E+13;123;Loja ABC 228;1,99333E+13;0,0628832;240;12;76;06/03/20
07/02/20;2020;2;cont229;99911122428;Nome Cliente 229;1206,64;0;1233,46;26,82;0;9909;Prod Nome;Tipo 255;1119;Nome Loja;1,99333E+13;123;Loja ABC 229;1,99333E+13;0,0497889;240;12;139;06/03/20
